"observation_id","group_size","dolphin_id","sex","weaned_juvie","all_weaned_juvies","group_sex"
1039,18,645,"FEMALE",FALSE,FALSE,"Mixed Sex"
1039,18,94,"MALE",FALSE,FALSE,"Mixed Sex"
1039,18,558,"MALE",FALSE,FALSE,"Mixed Sex"
1039,18,531,"FEMALE",TRUE,FALSE,"Mixed Sex"
1039,18,190,"MALE",FALSE,FALSE,"Mixed Sex"
1039,18,703,"FEMALE",TRUE,FALSE,"Mixed Sex"
1040,5,864,"MALE",TRUE,FALSE,"All Male"
1040,5,190,"MALE",TRUE,FALSE,"All Male"
1040,5,528,"MALE",NA,FALSE,"All Male"
1040,5,94,"MALE",FALSE,FALSE,"All Male"
1040,5,484,"MALE",TRUE,FALSE,"All Male"
1041,7,698,"FEMALE",TRUE,FALSE,"Mixed Sex"
1041,7,718,"MALE",FALSE,FALSE,"Mixed Sex"
1041,7,231,"FEMALE",FALSE,FALSE,"Mixed Sex"
1041,7,221,"MALE",FALSE,FALSE,"Mixed Sex"
1041,7,94,"MALE",FALSE,FALSE,"Mixed Sex"
1041,7,805,"MALE",FALSE,FALSE,"Mixed Sex"
1041,7,542,"MALE",FALSE,FALSE,"Mixed Sex"
1042,13,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
1042,13,818,"FEMALE",FALSE,FALSE,"Mixed Sex"
1042,13,149,"MALE",FALSE,FALSE,"Mixed Sex"
1042,13,267,"MALE",FALSE,FALSE,"Mixed Sex"
1042,13,886,"FEMALE",TRUE,FALSE,"Mixed Sex"
1042,13,540,"FEMALE",TRUE,FALSE,"Mixed Sex"
1042,13,1061,"FEMALE",FALSE,FALSE,"Mixed Sex"
1042,13,978,"FEMALE",FALSE,FALSE,"Mixed Sex"
1042,13,984,"MALE",FALSE,FALSE,"Mixed Sex"
1042,13,190,"MALE",TRUE,FALSE,"Mixed Sex"
1042,13,542,"MALE",FALSE,FALSE,"Mixed Sex"
1042,13,321,"FEMALE",FALSE,FALSE,"Mixed Sex"
1042,13,94,"MALE",FALSE,FALSE,"Mixed Sex"
1043,9,784,"FEMALE",FALSE,FALSE,"Mixed Sex"
1043,9,694,"FEMALE",TRUE,FALSE,"Mixed Sex"
1043,9,190,"MALE",TRUE,FALSE,"Mixed Sex"
1043,9,887,"FEMALE",FALSE,FALSE,"Mixed Sex"
1043,9,484,"MALE",TRUE,FALSE,"Mixed Sex"
1043,9,604,"FEMALE",TRUE,FALSE,"Mixed Sex"
1043,9,645,"FEMALE",FALSE,FALSE,"Mixed Sex"
1043,9,984,"MALE",TRUE,FALSE,"Mixed Sex"
1043,9,94,"MALE",FALSE,FALSE,"Mixed Sex"
1044,4,94,"MALE",FALSE,FALSE,"Mixed Sex"
1044,4,190,"MALE",TRUE,FALSE,"Mixed Sex"
1044,4,149,"MALE",FALSE,FALSE,"Mixed Sex"
1044,4,694,"FEMALE",TRUE,FALSE,"Mixed Sex"
1045,11,149,"MALE",FALSE,FALSE,"unknowns"
1045,11,343,"FEMALE",FALSE,FALSE,"unknowns"
1045,11,481,"FEMALE",FALSE,FALSE,"unknowns"
1045,11,361,"MALE",TRUE,FALSE,"unknowns"
1045,11,586,"FEMALE",FALSE,FALSE,"unknowns"
1045,11,984,"MALE",TRUE,FALSE,"unknowns"
1045,11,982,"",NA,FALSE,"unknowns"
1045,11,528,"MALE",NA,FALSE,"unknowns"
1045,11,304,"FEMALE",FALSE,FALSE,"unknowns"
1045,11,604,"FEMALE",TRUE,FALSE,"unknowns"
1045,11,94,"MALE",FALSE,FALSE,"unknowns"
1046,5,190,"MALE",TRUE,FALSE,"Mixed Sex"
1046,5,267,"MALE",FALSE,FALSE,"Mixed Sex"
1046,5,149,"MALE",FALSE,FALSE,"Mixed Sex"
1046,5,540,"FEMALE",FALSE,FALSE,"Mixed Sex"
1046,5,94,"MALE",FALSE,FALSE,"Mixed Sex"
1047,9,887,"FEMALE",FALSE,FALSE,"unknowns"
1047,9,886,"FEMALE",TRUE,FALSE,"unknowns"
1047,9,1068,"FEMALE",TRUE,FALSE,"unknowns"
1047,9,558,"MALE",FALSE,FALSE,"unknowns"
1047,9,694,"FEMALE",FALSE,FALSE,"unknowns"
1047,9,788,"",NA,FALSE,"unknowns"
1047,9,94,"MALE",FALSE,FALSE,"unknowns"
1047,9,524,"FEMALE",TRUE,FALSE,"unknowns"
1047,9,304,"FEMALE",FALSE,FALSE,"unknowns"
1048,11,422,"FEMALE",FALSE,FALSE,"Mixed Sex"
1048,11,1049,"MALE",FALSE,FALSE,"Mixed Sex"
1048,11,1053,"FEMALE",TRUE,FALSE,"Mixed Sex"
1048,11,645,"FEMALE",FALSE,FALSE,"Mixed Sex"
1048,11,752,"FEMALE",FALSE,FALSE,"Mixed Sex"
1048,11,764,"MALE",FALSE,FALSE,"Mixed Sex"
1048,11,901,"FEMALE",FALSE,FALSE,"Mixed Sex"
1048,11,864,"MALE",TRUE,FALSE,"Mixed Sex"
1048,11,149,"MALE",FALSE,FALSE,"Mixed Sex"
1048,11,94,"MALE",FALSE,FALSE,"Mixed Sex"
1048,11,190,"MALE",TRUE,FALSE,"Mixed Sex"
1049,8,506,"FEMALE",FALSE,FALSE,"Mixed Sex"
1049,8,654,"MALE",FALSE,FALSE,"Mixed Sex"
1049,8,703,"FEMALE",TRUE,FALSE,"Mixed Sex"
1049,8,752,"FEMALE",FALSE,FALSE,"Mixed Sex"
1049,8,94,"MALE",FALSE,FALSE,"Mixed Sex"
1049,8,464,"FEMALE",FALSE,FALSE,"Mixed Sex"
1049,8,461,"MALE",FALSE,FALSE,"Mixed Sex"
1049,8,149,"MALE",FALSE,FALSE,"Mixed Sex"
1050,6,190,"MALE",TRUE,FALSE,"Mixed Sex"
1050,6,149,"MALE",FALSE,FALSE,"Mixed Sex"
1050,6,864,"MALE",TRUE,FALSE,"Mixed Sex"
1050,6,94,"MALE",FALSE,FALSE,"Mixed Sex"
1050,6,880,"MALE",FALSE,FALSE,"Mixed Sex"
1050,6,540,"FEMALE",FALSE,FALSE,"Mixed Sex"
1051,8,1053,"FEMALE",TRUE,FALSE,"unknowns"
1051,8,542,"MALE",FALSE,FALSE,"unknowns"
1051,8,982,"",NA,FALSE,"unknowns"
1051,8,267,"MALE",FALSE,FALSE,"unknowns"
1051,8,334,"MALE",FALSE,FALSE,"unknowns"
1051,8,645,"FEMALE",FALSE,FALSE,"unknowns"
1051,8,149,"MALE",FALSE,FALSE,"unknowns"
1051,8,94,"MALE",FALSE,FALSE,"unknowns"
1052,7,694,"FEMALE",TRUE,FALSE,"Mixed Sex"
1052,7,94,"MALE",FALSE,FALSE,"Mixed Sex"
1052,7,984,"MALE",TRUE,FALSE,"Mixed Sex"
1052,7,864,"MALE",TRUE,FALSE,"Mixed Sex"
1052,7,528,"MALE",NA,FALSE,"Mixed Sex"
1052,7,484,"MALE",TRUE,FALSE,"Mixed Sex"
1052,7,190,"MALE",TRUE,FALSE,"Mixed Sex"
1053,4,94,"MALE",FALSE,FALSE,"All Male"
1053,4,267,"MALE",FALSE,FALSE,"All Male"
1053,4,149,"MALE",FALSE,FALSE,"All Male"
1053,4,484,"MALE",TRUE,FALSE,"All Male"
1054,9,540,"FEMALE",TRUE,FALSE,"Mixed Sex"
1054,9,887,"FEMALE",FALSE,FALSE,"Mixed Sex"
1054,9,1068,"FEMALE",TRUE,FALSE,"Mixed Sex"
1054,9,694,"FEMALE",FALSE,FALSE,"Mixed Sex"
1054,9,542,"MALE",FALSE,FALSE,"Mixed Sex"
1054,9,94,"MALE",FALSE,FALSE,"Mixed Sex"
1054,9,1061,"FEMALE",FALSE,FALSE,"Mixed Sex"
1054,9,149,"MALE",FALSE,FALSE,"Mixed Sex"
1054,9,886,"FEMALE",TRUE,FALSE,"Mixed Sex"
1055,8,94,"MALE",FALSE,FALSE,"unknowns"
1055,8,484,"MALE",TRUE,FALSE,"unknowns"
1055,8,864,"MALE",TRUE,FALSE,"unknowns"
1055,8,190,"MALE",TRUE,FALSE,"unknowns"
1055,8,528,"MALE",NA,FALSE,"unknowns"
1055,8,653,"MALE",FALSE,FALSE,"unknowns"
1055,8,982,"",NA,FALSE,"unknowns"
1055,8,984,"MALE",TRUE,FALSE,"unknowns"
1056,15,694,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,1051,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,238,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,887,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,190,"MALE",TRUE,FALSE,"Mixed Sex"
1056,15,542,"MALE",FALSE,FALSE,"Mixed Sex"
1056,15,747,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,422,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,886,"FEMALE",TRUE,FALSE,"Mixed Sex"
1056,15,94,"MALE",FALSE,FALSE,"Mixed Sex"
1056,15,761,"MALE",FALSE,FALSE,"Mixed Sex"
1056,15,464,"FEMALE",FALSE,FALSE,"Mixed Sex"
1056,15,149,"MALE",FALSE,FALSE,"Mixed Sex"
1056,15,484,"MALE",FALSE,FALSE,"Mixed Sex"
1056,15,692,"FEMALE",FALSE,FALSE,"Mixed Sex"
1057,9,190,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,94,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,703,"FEMALE",TRUE,FALSE,"Mixed Sex"
1057,9,412,"MALE",TRUE,FALSE,"Mixed Sex"
1057,9,558,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,149,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,864,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,984,"MALE",FALSE,FALSE,"Mixed Sex"
1057,9,528,"MALE",FALSE,FALSE,"Mixed Sex"
1058,6,94,"MALE",FALSE,FALSE,"Mixed Sex"
1058,6,604,"FEMALE",TRUE,FALSE,"Mixed Sex"
1058,6,484,"MALE",TRUE,FALSE,"Mixed Sex"
1058,6,814,"MALE",NA,FALSE,"Mixed Sex"
1058,6,190,"MALE",FALSE,FALSE,"Mixed Sex"
1058,6,149,"MALE",FALSE,FALSE,"Mixed Sex"
1059,10,273,"FEMALE",TRUE,FALSE,"unknowns"
1059,10,844,"FEMALE",FALSE,FALSE,"unknowns"
1059,10,1020,"FEMALE",TRUE,FALSE,"unknowns"
1059,10,1036,"FEMALE",TRUE,FALSE,"unknowns"
1059,10,610,"MALE",FALSE,FALSE,"unknowns"
1059,10,94,"MALE",FALSE,FALSE,"unknowns"
1059,10,446,"MALE",FALSE,FALSE,"unknowns"
1059,10,982,"",NA,FALSE,"unknowns"
1059,10,406,"FEMALE",FALSE,FALSE,"unknowns"
1059,10,645,"FEMALE",FALSE,FALSE,"unknowns"
1060,11,586,"FEMALE",FALSE,FALSE,"Mixed Sex"
1060,11,604,"FEMALE",FALSE,FALSE,"Mixed Sex"
1060,11,267,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,149,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,726,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,542,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,94,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,845,"MALE",TRUE,FALSE,"Mixed Sex"
1060,11,787,"MALE",FALSE,FALSE,"Mixed Sex"
1060,11,966,"FEMALE",TRUE,FALSE,"Mixed Sex"
1060,11,739,"MALE",FALSE,FALSE,"Mixed Sex"
1061,3,664,"MALE",TRUE,FALSE,"Mixed Sex"
1061,3,166,"FEMALE",TRUE,FALSE,"Mixed Sex"
1061,3,95,"FEMALE",FALSE,FALSE,"Mixed Sex"
1062,3,126,"",NA,FALSE,"unknowns"
1062,3,95,"FEMALE",FALSE,FALSE,"unknowns"
1062,3,381,"FEMALE",TRUE,FALSE,"unknowns"
1063,8,96,"FEMALE",FALSE,FALSE,"unknowns"
1063,8,982,"",NA,FALSE,"unknowns"
1063,8,982,"",NA,FALSE,"unknowns"
1063,8,982,"",NA,FALSE,"unknowns"
1063,8,982,"",NA,FALSE,"unknowns"
1063,8,1012,"FEMALE",TRUE,FALSE,"unknowns"
1063,8,819,"FEMALE",FALSE,FALSE,"unknowns"
1063,8,982,"",NA,FALSE,"unknowns"
1064,3,222,"MALE",TRUE,FALSE,"unknowns"
1064,3,96,"FEMALE",FALSE,FALSE,"unknowns"
1064,3,982,"",NA,FALSE,"unknowns"
1065,3,895,"MALE",TRUE,TRUE,"All Male"
1065,3,214,"MALE",TRUE,TRUE,"All Male"
1065,3,97,"MALE",TRUE,TRUE,"All Male"
1066,1,97,"MALE",TRUE,TRUE,"All Male"
1067,3,97,"MALE",FALSE,FALSE,"All Male"
1067,3,214,"MALE",TRUE,FALSE,"All Male"
1067,3,391,"MALE",TRUE,FALSE,"All Male"
1068,4,408,"MALE",TRUE,FALSE,"Mixed Sex"
1068,4,97,"MALE",FALSE,FALSE,"Mixed Sex"
1068,4,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1068,4,751,"MALE",TRUE,FALSE,"Mixed Sex"
1069,14,367,"FEMALE",TRUE,FALSE,"unknowns"
1069,14,205,"FEMALE",TRUE,FALSE,"unknowns"
1069,14,895,"MALE",FALSE,FALSE,"unknowns"
1069,14,656,"FEMALE",FALSE,FALSE,"unknowns"
1069,14,97,"MALE",FALSE,FALSE,"unknowns"
1069,14,458,"FEMALE",FALSE,FALSE,"unknowns"
1069,14,185,"MALE",FALSE,FALSE,"unknowns"
1069,14,701,"FEMALE",FALSE,FALSE,"unknowns"
1069,14,277,"FEMALE",FALSE,FALSE,"unknowns"
1069,14,209,"",FALSE,FALSE,"unknowns"
1069,14,650,"FEMALE",FALSE,FALSE,"unknowns"
1069,14,1008,"MALE",FALSE,FALSE,"unknowns"
1069,14,1040,"MALE",FALSE,FALSE,"unknowns"
1069,14,982,"",NA,FALSE,"unknowns"
1070,3,656,"FEMALE",FALSE,FALSE,"Mixed Sex"
1070,3,97,"MALE",TRUE,FALSE,"Mixed Sex"
1070,3,214,"MALE",TRUE,FALSE,"Mixed Sex"
1071,6,192,"FEMALE",FALSE,FALSE,"Mixed Sex"
1071,6,97,"MALE",FALSE,FALSE,"Mixed Sex"
1071,6,108,"FEMALE",FALSE,FALSE,"Mixed Sex"
1071,6,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1071,6,367,"FEMALE",TRUE,FALSE,"Mixed Sex"
1071,6,172,"MALE",FALSE,FALSE,"Mixed Sex"
1072,15,214,"MALE",TRUE,FALSE,"unknowns"
1072,15,209,"",FALSE,FALSE,"unknowns"
1072,15,990,"FEMALE",TRUE,FALSE,"unknowns"
1072,15,391,"MALE",FALSE,FALSE,"unknowns"
1072,15,701,"FEMALE",TRUE,FALSE,"unknowns"
1072,15,656,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,324,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,852,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,277,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,192,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,857,"FEMALE",TRUE,FALSE,"unknowns"
1072,15,97,"MALE",FALSE,FALSE,"unknowns"
1072,15,390,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,458,"FEMALE",FALSE,FALSE,"unknowns"
1072,15,502,"MALE",FALSE,FALSE,"unknowns"
1073,6,391,"MALE",TRUE,FALSE,"unknowns"
1073,6,602,"FEMALE",FALSE,FALSE,"unknowns"
1073,6,891,"",TRUE,FALSE,"unknowns"
1073,6,97,"MALE",TRUE,FALSE,"unknowns"
1073,6,214,"MALE",TRUE,FALSE,"unknowns"
1073,6,223,"MALE",FALSE,FALSE,"unknowns"
1074,13,830,"",FALSE,FALSE,"unknowns"
1074,13,376,"MALE",FALSE,FALSE,"unknowns"
1074,13,192,"FEMALE",FALSE,FALSE,"unknowns"
1074,13,445,"FEMALE",TRUE,FALSE,"unknowns"
1074,13,504,"FEMALE",FALSE,FALSE,"unknowns"
1074,13,303,"MALE",FALSE,FALSE,"unknowns"
1074,13,848,"MALE",TRUE,FALSE,"unknowns"
1074,13,653,"MALE",FALSE,FALSE,"unknowns"
1074,13,610,"MALE",TRUE,FALSE,"unknowns"
1074,13,97,"MALE",FALSE,FALSE,"unknowns"
1074,13,502,"MALE",FALSE,FALSE,"unknowns"
1074,13,816,"FEMALE",FALSE,FALSE,"unknowns"
1074,13,990,"FEMALE",TRUE,FALSE,"unknowns"
1075,7,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1075,7,97,"MALE",FALSE,FALSE,"Mixed Sex"
1075,7,857,"FEMALE",FALSE,FALSE,"Mixed Sex"
1075,7,205,"FEMALE",TRUE,FALSE,"Mixed Sex"
1075,7,701,"FEMALE",FALSE,FALSE,"Mixed Sex"
1075,7,852,"FEMALE",FALSE,FALSE,"Mixed Sex"
1075,7,990,"FEMALE",TRUE,FALSE,"Mixed Sex"
1076,6,827,"MALE",FALSE,FALSE,"Mixed Sex"
1076,6,231,"FEMALE",FALSE,FALSE,"Mixed Sex"
1076,6,713,"MALE",FALSE,FALSE,"Mixed Sex"
1076,6,377,"MALE",FALSE,FALSE,"Mixed Sex"
1076,6,97,"MALE",FALSE,FALSE,"Mixed Sex"
1076,6,391,"MALE",TRUE,FALSE,"Mixed Sex"
1077,6,564,"MALE",TRUE,FALSE,"unknowns"
1077,6,982,"",NA,FALSE,"unknowns"
1077,6,458,"FEMALE",FALSE,FALSE,"unknowns"
1077,6,97,"MALE",FALSE,FALSE,"unknowns"
1077,6,982,"",NA,FALSE,"unknowns"
1077,6,192,"FEMALE",FALSE,FALSE,"unknowns"
1078,2,391,"MALE",TRUE,FALSE,"All Male"
1078,2,97,"MALE",FALSE,FALSE,"All Male"
1079,2,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1079,2,97,"MALE",TRUE,FALSE,"Mixed Sex"
1080,5,97,"MALE",FALSE,FALSE,"All Male"
1080,5,391,"MALE",FALSE,FALSE,"All Male"
1080,5,543,"MALE",TRUE,FALSE,"All Male"
1080,5,214,"MALE",FALSE,FALSE,"All Male"
1080,5,446,"MALE",TRUE,FALSE,"All Male"
1081,10,192,"FEMALE",FALSE,FALSE,"unknowns"
1081,10,502,"MALE",FALSE,FALSE,"unknowns"
1081,10,656,"FEMALE",FALSE,FALSE,"unknowns"
1081,10,97,"MALE",TRUE,FALSE,"unknowns"
1081,10,324,"FEMALE",FALSE,FALSE,"unknowns"
1081,10,512,"MALE",TRUE,FALSE,"unknowns"
1081,10,852,"FEMALE",FALSE,FALSE,"unknowns"
1081,10,458,"FEMALE",FALSE,FALSE,"unknowns"
1081,10,891,"",TRUE,FALSE,"unknowns"
1081,10,895,"MALE",TRUE,FALSE,"unknowns"
1082,9,97,"MALE",FALSE,FALSE,"unknowns"
1082,9,458,"FEMALE",FALSE,FALSE,"unknowns"
1082,9,982,"",NA,FALSE,"unknowns"
1082,9,990,"FEMALE",TRUE,FALSE,"unknowns"
1082,9,816,"FEMALE",FALSE,FALSE,"unknowns"
1082,9,277,"FEMALE",FALSE,FALSE,"unknowns"
1082,9,400,"FEMALE",FALSE,FALSE,"unknowns"
1082,9,701,"FEMALE",FALSE,FALSE,"unknowns"
1082,9,982,"",NA,FALSE,"unknowns"
1083,7,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1083,7,582,"MALE",FALSE,FALSE,"Mixed Sex"
1083,7,205,"FEMALE",TRUE,FALSE,"Mixed Sex"
1083,7,192,"FEMALE",FALSE,FALSE,"Mixed Sex"
1083,7,97,"MALE",FALSE,FALSE,"Mixed Sex"
1083,7,761,"MALE",FALSE,FALSE,"Mixed Sex"
1083,7,726,"MALE",FALSE,FALSE,"Mixed Sex"
1084,2,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1084,2,97,"MALE",TRUE,FALSE,"Mixed Sex"
1085,13,965,"FEMALE",TRUE,FALSE,"Mixed Sex"
1085,13,391,"MALE",FALSE,FALSE,"Mixed Sex"
1085,13,398,"FEMALE",FALSE,FALSE,"Mixed Sex"
1085,13,766,"MALE",TRUE,FALSE,"Mixed Sex"
1085,13,161,"MALE",TRUE,FALSE,"Mixed Sex"
1085,13,273,"FEMALE",TRUE,FALSE,"Mixed Sex"
1085,13,97,"MALE",FALSE,FALSE,"Mixed Sex"
1085,13,406,"FEMALE",TRUE,FALSE,"Mixed Sex"
1085,13,990,"FEMALE",FALSE,FALSE,"Mixed Sex"
1085,13,656,"FEMALE",FALSE,FALSE,"Mixed Sex"
1085,13,837,"MALE",TRUE,FALSE,"Mixed Sex"
1085,13,214,"MALE",FALSE,FALSE,"Mixed Sex"
1085,13,844,"FEMALE",FALSE,FALSE,"Mixed Sex"
1086,27,947,"MALE",FALSE,FALSE,"unknowns"
1086,27,623,"MALE",TRUE,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,458,"FEMALE",FALSE,FALSE,"unknowns"
1086,27,1008,"MALE",FALSE,FALSE,"unknowns"
1086,27,229,"MALE",FALSE,FALSE,"unknowns"
1086,27,189,"MALE",FALSE,FALSE,"unknowns"
1086,27,689,"MALE",FALSE,FALSE,"unknowns"
1086,27,976,"MALE",FALSE,FALSE,"unknowns"
1086,27,865,"MALE",FALSE,FALSE,"unknowns"
1086,27,854,"MALE",FALSE,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,407,"MALE",FALSE,FALSE,"unknowns"
1086,27,466,"MALE",FALSE,FALSE,"unknowns"
1086,27,97,"MALE",FALSE,FALSE,"unknowns"
1086,27,331,"FEMALE",FALSE,FALSE,"unknowns"
1086,27,973,"MALE",FALSE,FALSE,"unknowns"
1086,27,789,"FEMALE",TRUE,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,982,"",NA,FALSE,"unknowns"
1086,27,430,"FEMALE",TRUE,FALSE,"unknowns"
1086,27,1040,"MALE",FALSE,FALSE,"unknowns"
1086,27,1006,"MALE",TRUE,FALSE,"unknowns"
1086,27,184,"FEMALE",FALSE,FALSE,"unknowns"
1086,27,398,"FEMALE",TRUE,FALSE,"unknowns"
1087,6,789,"FEMALE",FALSE,FALSE,"unknowns"
1087,6,367,"FEMALE",FALSE,FALSE,"unknowns"
1087,6,836,"UNKNOWN",FALSE,FALSE,"unknowns"
1087,6,97,"MALE",FALSE,FALSE,"unknowns"
1087,6,356,"MALE",TRUE,FALSE,"unknowns"
1087,6,186,"FEMALE",FALSE,FALSE,"unknowns"
1088,4,656,"FEMALE",FALSE,FALSE,"Mixed Sex"
1088,4,97,"MALE",FALSE,FALSE,"Mixed Sex"
1088,4,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1088,4,205,"FEMALE",TRUE,FALSE,"Mixed Sex"
1089,7,1036,"FEMALE",FALSE,FALSE,"unknowns"
1089,7,512,"MALE",FALSE,FALSE,"unknowns"
1089,7,97,"MALE",TRUE,FALSE,"unknowns"
1089,7,391,"MALE",TRUE,FALSE,"unknowns"
1089,7,214,"MALE",TRUE,FALSE,"unknowns"
1089,7,891,"",TRUE,FALSE,"unknowns"
1089,7,1065,"FEMALE",TRUE,FALSE,"unknowns"
1090,1,97,"MALE",TRUE,TRUE,"All Male"
1091,4,702,"UNKNOWN",NA,FALSE,"unknowns"
1091,4,965,"FEMALE",TRUE,FALSE,"unknowns"
1091,4,701,"FEMALE",FALSE,FALSE,"unknowns"
1091,4,97,"MALE",FALSE,FALSE,"unknowns"
1092,3,391,"MALE",TRUE,FALSE,"All Male"
1092,3,97,"MALE",FALSE,FALSE,"All Male"
1092,3,214,"MALE",FALSE,FALSE,"All Male"
1093,5,656,"FEMALE",FALSE,FALSE,"Mixed Sex"
1093,5,789,"FEMALE",FALSE,FALSE,"Mixed Sex"
1093,5,205,"FEMALE",TRUE,FALSE,"Mixed Sex"
1093,5,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1093,5,97,"MALE",FALSE,FALSE,"Mixed Sex"
1094,4,391,"MALE",TRUE,FALSE,"All Male"
1094,4,97,"MALE",FALSE,FALSE,"All Male"
1094,4,214,"MALE",TRUE,FALSE,"All Male"
1094,4,512,"MALE",FALSE,FALSE,"All Male"
1095,13,864,"MALE",FALSE,FALSE,"unknowns"
1095,13,190,"MALE",FALSE,FALSE,"unknowns"
1095,13,391,"MALE",TRUE,FALSE,"unknowns"
1095,13,766,"MALE",TRUE,FALSE,"unknowns"
1095,13,891,"",TRUE,FALSE,"unknowns"
1095,13,984,"MALE",FALSE,FALSE,"unknowns"
1095,13,231,"FEMALE",FALSE,FALSE,"unknowns"
1095,13,528,"MALE",FALSE,FALSE,"unknowns"
1095,13,776,"MALE",FALSE,FALSE,"unknowns"
1095,13,142,"FEMALE",FALSE,FALSE,"unknowns"
1095,13,97,"MALE",TRUE,FALSE,"unknowns"
1095,13,512,"MALE",FALSE,FALSE,"unknowns"
1095,13,356,"MALE",FALSE,FALSE,"unknowns"
1096,5,848,"MALE",TRUE,FALSE,"Mixed Sex"
1096,5,97,"MALE",FALSE,FALSE,"Mixed Sex"
1096,5,407,"MALE",FALSE,FALSE,"Mixed Sex"
1096,5,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1096,5,376,"MALE",FALSE,FALSE,"Mixed Sex"
1097,5,965,"FEMALE",TRUE,FALSE,"Mixed Sex"
1097,5,214,"MALE",FALSE,FALSE,"Mixed Sex"
1097,5,895,"MALE",FALSE,FALSE,"Mixed Sex"
1097,5,97,"MALE",FALSE,FALSE,"Mixed Sex"
1097,5,640,"MALE",FALSE,FALSE,"Mixed Sex"
1098,8,341,"UNKNOWN",FALSE,FALSE,"unknowns"
1098,8,214,"MALE",FALSE,FALSE,"unknowns"
1098,8,335,"FEMALE",FALSE,FALSE,"unknowns"
1098,8,458,"FEMALE",FALSE,FALSE,"unknowns"
1098,8,339,"FEMALE",TRUE,FALSE,"unknowns"
1098,8,923,"FEMALE",FALSE,FALSE,"unknowns"
1098,8,145,"FEMALE",FALSE,FALSE,"unknowns"
1098,8,97,"MALE",FALSE,FALSE,"unknowns"
1099,3,852,"FEMALE",FALSE,FALSE,"Mixed Sex"
1099,3,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1099,3,97,"MALE",TRUE,FALSE,"Mixed Sex"
1100,11,640,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,391,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,205,"FEMALE",FALSE,FALSE,"Mixed Sex"
1100,11,700,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,214,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,842,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,97,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,707,"MALE",FALSE,FALSE,"Mixed Sex"
1100,11,674,"MALE",TRUE,FALSE,"Mixed Sex"
1100,11,119,"MALE",TRUE,FALSE,"Mixed Sex"
1100,11,512,"MALE",FALSE,FALSE,"Mixed Sex"
1101,5,827,"MALE",FALSE,FALSE,"All Male"
1101,5,377,"MALE",FALSE,FALSE,"All Male"
1101,5,214,"MALE",TRUE,FALSE,"All Male"
1101,5,97,"MALE",TRUE,FALSE,"All Male"
1101,5,951,"MALE",FALSE,FALSE,"All Male"
1102,3,214,"MALE",TRUE,FALSE,"Mixed Sex"
1102,3,458,"FEMALE",FALSE,FALSE,"Mixed Sex"
1102,3,97,"MALE",FALSE,FALSE,"Mixed Sex"
1103,7,250,"FEMALE",FALSE,FALSE,"unknowns"
1103,7,751,"MALE",FALSE,FALSE,"unknowns"
1103,7,391,"MALE",TRUE,FALSE,"unknowns"
